RUN,GRID,NWUMPUS,NPITS,NGOLD,ENV,OUTCOME,REASON,SUICIDEFLAG
628,17x17,1,8,1,Static,WON,-,False
629,18x18,1,8,1,Static,WON,-,False
630,19x19,1,8,1,Static,WON,-,False
631,6x6,2,8,1,Static,WON,-,False
632,7x7,2,8,1,Static,WON,-,False
633,8x8,2,8,1,Static,WON,-,False
634,9x9,2,8,1,Static,WON,-,False
635,10x10,2,8,1,Static,WON,-,False
636,11x11,2,8,1,Static,WON,-,False
637,12x12,2,8,1,Static,WON,-,False
638,13x13,2,8,1,Static,WON,-,False
639,14x14,2,8,1,Static,WON,-,False
640,15x15,2,8,1,Static,WON,-,False
641,16x16,2,8,1,Static,WON,-,False
642,17x17,2,8,1,Static,WON,-,False
643,18x18,2,8,1,Static,WON,-,False
644,19x19,2,8,1,Static,WON,-,False
645,6x6,2,8,1,Static,LOST,WUMPUS,False
646,7x7,2,8,1,Static,WON,-,False
647,8x8,2,8,1,Static,WON,-,False
648,9x9,2,8,1,Static,LOST,PIT,False
649,10x10,2,8,1,Static,LOST,PIT,False
650,11x11,2,8,1,Static,WON,-,False
651,12x12,2,8,1,Static,WON,-,False
652,13x13,2,8,1,Static,WON,-,False
653,14x14,2,8,1,Static,LOST,PIT,False
654,15x15,2,8,1,Static,WON,-,False
655,16x16,2,8,1,Static,WON,-,False
656,17x17,2,8,1,Static,WON,-,False
657,18x18,2,8,1,Static,WON,-,False
658,19x19,2,8,1,Static,WON,-,False
659,6x6,2,8,1,Static,WON,-,False
660,7x7,2,8,1,Static,LOST,PIT,False
661,8x8,2,8,1,Static,WON,-,False
662,9x9,2,8,1,Static,WON,-,False
663,10x10,2,8,1,Static,WON,-,False
664,11x11,2,8,1,Static,WON,-,False
665,12x12,2,8,1,Static,LOST,PIT,False
666,13x13,2,8,1,Static,WON,-,False
667,14x14,2,8,1,Static,WON,-,False
668,15x15,2,8,1,Static,WON,-,False
669,16x16,2,8,1,Static,WON,-,False
670,17x17,2,8,1,Static,WON,-,False
671,18x18,2,8,1,Static,WON,-,False
672,19x19,2,8,1,Static,WON,-,False
673,6x6,1,9,1,Static,WON,-,False
674,7x7,1,9,1,Static,WON,-,False
675,8x8,1,9,1,Static,WON,-,False
676,9x9,1,9,1,Static,WON,-,False
677,10x10,1,9,1,Static,WON,-,False
678,11x11,1,9,1,Static,WON,-,False
679,12x12,1,9,1,Static,WON,-,False
680,13x13,1,9,1,Static,WON,-,False
681,14x14,1,9,1,Static,WON,-,False
682,15x15,1,9,1,Static,WON,-,False
683,16x16,1,9,1,Static,LOST,PIT,False
684,17x17,1,9,1,Static,LOST,PIT,False
685,18x18,1,9,1,Static,WON,-,False
686,19x19,1,9,1,Static,WON,-,False
687,6x6,1,9,1,Static,LOST,PIT,True
688,7x7,1,9,1,Static,WON,-,False
689,8x8,1,9,1,Static,WON,-,False
690,9x9,1,9,1,Static,WON,-,False
691,10x10,1,9,1,Static,WON,-,False
692,11x11,1,9,1,Static,WON,-,False
693,12x12,1,9,1,Static,LOST,WUMPUS,False
694,13x13,1,9,1,Static,WON,-,False
695,14x14,1,9,1,Static,WON,-,False
696,15x15,1,9,1,Static,WON,-,False
697,16x16,1,9,1,Static,WON,-,False
698,17x17,1,9,1,Static,WON,-,False
699,18x18,1,9,1,Static,WON,-,False
700,19x19,1,9,1,Static,WON,-,False
701,6x6,1,9,1,Static,WON,-,False
702,7x7,1,9,1,Static,WON,-,False
703,8x8,1,9,1,Static,WON,-,False
704,9x9,1,9,1,Static,WON,-,False
705,10x10,1,9,1,Static,WON,-,False
706,11x11,1,9,1,Static,LOST,PIT,False
707,12x12,1,9,1,Static,WON,-,False
708,13x13,1,9,1,Static,WON,-,False
709,14x14,1,9,1,Static,WON,-,False
710,15x15,1,9,1,Static,WON,-,False
711,16x16,1,9,1,Static,WON,-,False
712,17x17,1,9,1,Static,WON,-,False
713,18x18,1,9,1,Static,WON,-,False
714,19x19,1,9,1,Static,WON,-,False
715,6x6,2,9,1,Static,WON,-,False
716,7x7,2,9,1,Static,LOST,PIT,False
717,8x8,2,9,1,Static,WON,-,False
718,9x9,2,9,1,Static,WON,-,False
719,10x10,2,9,1,Static,WON,-,False
720,11x11,2,9,1,Static,WON,-,False
721,12x12,2,9,1,Static,LOST,PIT,False
722,13x13,2,9,1,Static,WON,-,False
723,14x14,2,9,1,Static,WON,-,False
724,15x15,2,9,1,Static,WON,-,False
725,16x16,2,9,1,Static,WON,-,False
726,17x17,2,9,1,Static,WON,-,False
727,18x18,2,9,1,Static,WON,-,False
728,19x19,2,9,1,Static,WON,-,False
729,6x6,2,9,1,Static,WON,-,False
730,7x7,2,9,1,Static,WON,-,False
731,8x8,2,9,1,Static,WON,-,False
732,9x9,2,9,1,Static,WON,-,False
733,10x10,2,9,1,Static,WON,-,False
734,11x11,2,9,1,Static,WON,-,False
735,12x12,2,9,1,Static,WON,-,False
736,13x13,2,9,1,Static,WON,-,False
737,14x14,2,9,1,Static,WON,-,False
738,15x15,2,9,1,Static,WON,-,False
739,16x16,2,9,1,Static,WON,-,False
740,17x17,2,9,1,Static,WON,-,False
741,18x18,2,9,1,Static,WON,-,False
742,19x19,2,9,1,Static,WON,-,False
743,6x6,2,9,1,Static,WON,-,False
744,7x7,2,9,1,Static,WON,-,False
745,8x8,2,9,1,Static,WON,-,False
746,9x9,2,9,1,Static,WON,-,False
747,10x10,2,9,1,Static,WON,-,False
748,11x11,2,9,1,Static,WON,-,False
749,12x12,2,9,1,Static,WON,-,False
750,13x13,2,9,1,Static,WON,-,False
751,14x14,2,9,1,Static,WON,-,False
752,15x15,2,9,1,Static,WON,-,False
753,16x16,2,9,1,Static,WON,-,False
754,17x17,2,9,1,Static,WON,-,False
755,18x18,2,9,1,Static,WON,-,False
756,19x19,2,9,1,Static,WON,-,False
757,6x6,1,10,1,Static,LOST,PIT,False
758,7x7,1,10,1,Static,WON,-,False
759,8x8,1,10,1,Static,WON,-,False
760,9x9,1,10,1,Static,WON,-,False
761,10x10,1,10,1,Static,WON,-,False
762,11x11,1,10,1,Static,WON,-,False
763,12x12,1,10,1,Static,WON,-,False
764,13x13,1,10,1,Static,WON,-,False
765,14x14,1,10,1,Static,WON,-,False
766,15x15,1,10,1,Static,WON,-,False
767,16x16,1,10,1,Static,WON,-,False
768,17x17,1,10,1,Static,LOST,PIT,False
769,18x18,1,10,1,Static,WON,-,False
770,19x19,1,10,1,Static,WON,-,False
771,6x6,1,10,1,Static,WON,-,False
772,7x7,1,10,1,Static,LOST,PIT,False
773,8x8,1,10,1,Static,LOST,PIT,False
774,9x9,1,10,1,Static,WON,-,False
775,10x10,1,10,1,Static,WON,-,False
776,11x11,1,10,1,Static,WON,-,False
777,12x12,1,10,1,Static,WON,-,False
778,13x13,1,10,1,Static,WON,-,False
779,14x14,1,10,1,Static,WON,-,False
780,15x15,1,10,1,Static,WON,-,False
781,16x16,1,10,1,Static,WON,-,False
782,17x17,1,10,1,Static,WON,-,False
783,18x18,1,10,1,Static,WON,-,False
784,19x19,1,10,1,Static,WON,-,False
785,6x6,1,10,1,Static,WON,-,False
786,7x7,1,10,1,Static,WON,-,False
787,8x8,1,10,1,Static,LOST,PIT,True
788,9x9,1,10,1,Static,WON,-,False
789,10x10,1,10,1,Static,WON,-,False
790,11x11,1,10,1,Static,WON,-,False
791,12x12,1,10,1,Static,LOST,PIT,False
792,13x13,1,10,1,Static,WON,-,False
793,14x14,1,10,1,Static,LOST,PIT,False
794,15x15,1,10,1,Static,WON,-,False
795,16x16,1,10,1,Static,WON,-,False
796,17x17,1,10,1,Static,WON,-,False
797,18x18,1,10,1,Static,WON,-,False
798,19x19,1,10,1,Static,WON,-,False
799,6x6,2,10,1,Static,WON,-,False
800,7x7,2,10,1,Static,WON,-,False
801,8x8,2,10,1,Static,WON,-,False
802,9x9,2,10,1,Static,WON,-,False
803,10x10,2,10,1,Static,WON,-,False
804,11x11,2,10,1,Static,WON,-,False
805,12x12,2,10,1,Static,WON,-,False
806,13x13,2,10,1,Static,WON,-,False
807,14x14,2,10,1,Static,LOST,PIT,False
808,15x15,2,10,1,Static,WON,-,False
809,16x16,2,10,1,Static,WON,-,False
810,17x17,2,10,1,Static,WON,-,False
811,18x18,2,10,1,Static,WON,-,False
812,19x19,2,10,1,Static,WON,-,False
813,6x6,2,10,1,Static,LOST,PIT,True
814,7x7,2,10,1,Static,WON,-,False
815,8x8,2,10,1,Static,WON,-,False
816,9x9,2,10,1,Static,WON,-,False
817,10x10,2,10,1,Static,LOST,PIT,False
818,11x11,2,10,1,Static,WON,-,False
819,12x12,2,10,1,Static,WON,-,False
820,13x13,2,10,1,Static,WON,-,False
821,14x14,2,10,1,Static,WON,-,False
822,15x15,2,10,1,Static,LOST,PIT,False
823,16x16,2,10,1,Static,WON,-,False
824,17x17,2,10,1,Static,WON,-,False
825,18x18,2,10,1,Static,WON,-,False
826,19x19,2,10,1,Static,WON,-,False
827,6x6,2,10,1,Static,LOST,PIT,True
828,7x7,2,10,1,Static,LOST,PIT,True
829,8x8,2,10,1,Static,LOST,PIT,False
830,9x9,2,10,1,Static,WON,-,False
831,10x10,2,10,1,Static,WON,-,False
832,11x11,2,10,1,Static,WON,-,False
833,12x12,2,10,1,Static,WON,-,False
834,13x13,2,10,1,Static,WON,-,False
835,14x14,2,10,1,Static,WON,-,False
836,15x15,2,10,1,Static,WON,-,False
837,16x16,2,10,1,Static,WON,-,False
838,17x17,2,10,1,Static,WON,-,False
839,18x18,2,10,1,Static,WON,-,False
840,19x19,2,10,1,Static,WON,-,False
841,6x6,1,11,1,Static,WON,-,False
842,7x7,1,11,1,Static,LOST,PIT,False
843,8x8,1,11,1,Static,WON,-,False
844,9x9,1,11,1,Static,WON,-,False
845,10x10,1,11,1,Static,LOST,PIT,False
846,11x11,1,11,1,Static,WON,-,False
847,12x12,1,11,1,Static,WON,-,False
848,13x13,1,11,1,Static,WON,-,False
849,14x14,1,11,1,Static,WON,-,False
850,15x15,1,11,1,Static,WON,-,False
851,16x16,1,11,1,Static,WON,-,False
852,17x17,1,11,1,Static,WON,-,False
853,18x18,1,11,1,Static,WON,-,False
854,19x19,1,11,1,Static,WON,-,False
855,6x6,1,11,1,Static,LOST,WUMPUS,True
856,7x7,1,11,1,Static,WON,-,False
857,8x8,1,11,1,Static,WON,-,False
858,9x9,1,11,1,Static,WON,-,False
859,10x10,1,11,1,Static,WON,-,False
860,11x11,1,11,1,Static,WON,-,False
861,12x12,1,11,1,Static,WON,-,False
862,13x13,1,11,1,Static,WON,-,False
863,14x14,1,11,1,Static,WON,-,False
864,15x15,1,11,1,Static,WON,-,False
865,16x16,1,11,1,Static,WON,-,False
866,17x17,1,11,1,Static,WON,-,False
867,18x18,1,11,1,Static,WON,-,False
868,19x19,1,11,1,Static,WON,-,False
869,6x6,1,11,1,Static,LOST,PIT,False
870,7x7,1,11,1,Static,WON,-,False
871,8x8,1,11,1,Static,WON,-,False
872,9x9,1,11,1,Static,LOST,PIT,False
873,10x10,1,11,1,Static,WON,-,False
874,11x11,1,11,1,Static,WON,-,False
875,12x12,1,11,1,Static,WON,-,False
876,13x13,1,11,1,Static,LOST,PIT,False
877,14x14,1,11,1,Static,WON,-,False
878,15x15,1,11,1,Static,WON,-,False
879,16x16,1,11,1,Static,LOST,PIT,False
880,17x17,1,11,1,Static,WON,-,False
881,18x18,1,11,1,Static,WON,-,False
882,19x19,1,11,1,Static,WON,-,False
883,6x6,2,11,1,Static,LOST,PIT,True
884,7x7,2,11,1,Static,LOST,PIT,False
885,8x8,2,11,1,Static,WON,-,False
886,9x9,2,11,1,Static,LOST,PIT,False
887,10x10,2,11,1,Static,WON,-,False
888,11x11,2,11,1,Static,WON,-,False
889,12x12,2,11,1,Static,WON,-,False
890,13x13,2,11,1,Static,WON,-,False
891,14x14,2,11,1,Static,WON,-,False
892,15x15,2,11,1,Static,WON,-,False
893,16x16,2,11,1,Static,WON,-,False
894,17x17,2,11,1,Static,WON,-,False
895,18x18,2,11,1,Static,WON,-,False
896,19x19,2,11,1,Static,WON,-,False
897,6x6,2,11,1,Static,LOST,PIT,True
898,7x7,2,11,1,Static,WON,-,False
899,8x8,2,11,1,Static,WON,-,False
900,9x9,2,11,1,Static,WON,-,False
901,10x10,2,11,1,Static,WON,-,False
902,11x11,2,11,1,Static,WON,-,False
903,12x12,2,11,1,Static,WON,-,False
904,13x13,2,11,1,Static,WON,-,False
905,14x14,2,11,1,Static,WON,-,False
906,15x15,2,11,1,Static,WON,-,False
907,16x16,2,11,1,Static,WON,-,False
908,17x17,2,11,1,Static,WON,-,False
909,18x18,2,11,1,Static,LOST,PIT,False
910,19x19,2,11,1,Static,WON,-,False
911,6x6,2,11,1,Static,LOST,PIT,True
912,7x7,2,11,1,Static,WON,-,False
913,8x8,2,11,1,Static,WON,-,False
914,9x9,2,11,1,Static,WON,-,False
915,10x10,2,11,1,Static,LOST,PIT,False
916,11x11,2,11,1,Static,WON,-,False
917,12x12,2,11,1,Static,WON,-,False
918,13x13,2,11,1,Static,WON,-,False
919,14x14,2,11,1,Static,WON,-,False
920,15x15,2,11,1,Static,WON,-,False
921,16x16,2,11,1,Static,WON,-,False
922,17x17,2,11,1,Static,LOST,PIT,False
923,18x18,2,11,1,Static,WON,-,False
924,19x19,2,11,1,Static,LOST,PIT,False
925,6x6,1,12,1,Static,WON,-,False
926,7x7,1,12,1,Static,WON,-,False
927,8x8,1,12,1,Static,LOST,PIT,False
928,9x9,1,12,1,Static,WON,-,False
929,10x10,1,12,1,Static,WON,-,False
930,11x11,1,12,1,Static,WON,-,False
931,12x12,1,12,1,Static,WON,-,False
932,13x13,1,12,1,Static,WON,-,False
933,14x14,1,12,1,Static,WON,-,False
934,15x15,1,12,1,Static,WON,-,False
935,16x16,1,12,1,Static,WON,-,False
936,17x17,1,12,1,Static,WON,-,False
937,18x18,1,12,1,Static,WON,-,False
938,19x19,1,12,1,Static,WON,-,False
939,6x6,1,12,1,Static,LOST,PIT,False
940,7x7,1,12,1,Static,WON,-,False
941,8x8,1,12,1,Static,WON,-,False
942,9x9,1,12,1,Static,LOST,PIT,False
943,10x10,1,12,1,Static,WON,-,False
944,11x11,1,12,1,Static,WON,-,False
945,12x12,1,12,1,Static,WON,-,False
946,13x13,1,12,1,Static,WON,-,False
947,14x14,1,12,1,Static,WON,-,False
948,15x15,1,12,1,Static,WON,-,False
949,16x16,1,12,1,Static,WON,-,False
950,17x17,1,12,1,Static,LOST,WUMPUS,False
951,18x18,1,12,1,Static,WON,-,False
952,19x19,1,12,1,Static,WON,-,False
953,6x6,1,12,1,Static,LOST,PIT,True
954,7x7,1,12,1,Static,WON,-,False
955,8x8,1,12,1,Static,WON,-,False
956,9x9,1,12,1,Static,WON,-,False
957,10x10,1,12,1,Static,WON,-,False
958,11x11,1,12,1,Static,WON,-,False
959,12x12,1,12,1,Static,WON,-,False
960,13x13,1,12,1,Static,WON,-,False
961,14x14,1,12,1,Static,WON,-,False
962,15x15,1,12,1,Static,WON,-,False
963,16x16,1,12,1,Static,LOST,PIT,False
964,17x17,1,12,1,Static,WON,-,False
965,18x18,1,12,1,Static,WON,-,False
966,19x19,1,12,1,Static,WON,-,False
967,6x6,2,12,1,Static,LOST,PIT,True
968,7x7,2,12,1,Static,LOST,PIT,False
969,8x8,2,12,1,Static,WON,-,False
970,9x9,2,12,1,Static,WON,-,False
971,10x10,2,12,1,Static,WON,-,False
972,11x11,2,12,1,Static,WON,-,False
973,12x12,2,12,1,Static,WON,-,False
974,13x13,2,12,1,Static,WON,-,False
975,14x14,2,12,1,Static,WON,-,False
976,15x15,2,12,1,Static,WON,-,False
977,16x16,2,12,1,Static,WON,-,False
978,17x17,2,12,1,Static,WON,-,False
979,18x18,2,12,1,Static,WON,-,False
980,19x19,2,12,1,Static,WON,-,False
981,6x6,2,12,1,Static,WON,-,False
982,7x7,2,12,1,Static,WON,-,False
983,8x8,2,12,1,Static,WON,-,False
984,9x9,2,12,1,Static,WON,-,False
985,10x10,2,12,1,Static,WON,-,False
986,11x11,2,12,1,Static,WON,-,False
987,12x12,2,12,1,Static,WON,-,False
988,13x13,2,12,1,Static,WON,-,False
989,14x14,2,12,1,Static,WON,-,False
990,15x15,2,12,1,Static,WON,-,False
991,16x16,2,12,1,Static,WON,-,False
992,17x17,2,12,1,Static,WON,-,False
993,18x18,2,12,1,Static,WON,-,False
994,19x19,2,12,1,Static,WON,-,False
995,6x6,2,12,1,Static,WON,-,False
996,7x7,2,12,1,Static,WON,-,False
997,8x8,2,12,1,Static,WON,-,False
998,9x9,2,12,1,Static,WON,-,False
999,10x10,2,12,1,Static,WON,-,False
1000,11x11,2,12,1,Static,WON,-,False
1001,12x12,2,12,1,Static,WON,-,False
1002,13x13,2,12,1,Static,LOST,PIT,False
1003,14x14,2,12,1,Static,WON,-,False
1004,15x15,2,12,1,Static,WON,-,False
1005,16x16,2,12,1,Static,WON,-,False
1006,17x17,2,12,1,Static,WON,-,False
1007,18x18,2,12,1,Static,WON,-,False
1008,19x19,2,12,1,Static,WON,-,False
1009,6x6,1,13,1,Static,LOST,PIT,False
1010,7x7,1,13,1,Static,WON,-,False
1011,8x8,1,13,1,Static,WON,-,False
1012,9x9,1,13,1,Static,WON,-,False
1013,10x10,1,13,1,Static,WON,-,False
1014,11x11,1,13,1,Static,WON,-,False
1015,12x12,1,13,1,Static,LOST,PIT,False
1016,13x13,1,13,1,Static,WON,-,False
1017,14x14,1,13,1,Static,WON,-,False
1018,15x15,1,13,1,Static,WON,-,False
1019,16x16,1,13,1,Static,LOST,PIT,False
1020,17x17,1,13,1,Static,WON,-,False
1021,18x18,1,13,1,Static,WON,-,False
1022,19x19,1,13,1,Static,WON,-,False
1023,6x6,1,13,1,Static,LOST,PIT,True
1024,7x7,1,13,1,Static,WON,-,False
1025,8x8,1,13,1,Static,WON,-,False
1026,9x9,1,13,1,Static,LOST,PIT,False
1027,10x10,1,13,1,Static,WON,-,False
1028,11x11,1,13,1,Static,WON,-,False
1029,12x12,1,13,1,Static,LOST,PIT,True
1030,13x13,1,13,1,Static,WON,-,False
1031,14x14,1,13,1,Static,WON,-,False
1032,15x15,1,13,1,Static,LOST,PIT,False
1033,16x16,1,13,1,Static,WON,-,False
1034,17x17,1,13,1,Static,WON,-,False
1035,18x18,1,13,1,Static,WON,-,False
1036,19x19,1,13,1,Static,WON,-,False
1037,6x6,1,13,1,Static,LOST,PIT,True
1038,7x7,1,13,1,Static,WON,-,False
1039,8x8,1,13,1,Static,WON,-,False
1040,9x9,1,13,1,Static,WON,-,False
1041,10x10,1,13,1,Static,WON,-,False
1042,11x11,1,13,1,Static,LOST,PIT,False
1043,12x12,1,13,1,Static,WON,-,False
1044,13x13,1,13,1,Static,LOST,PIT,False
1045,14x14,1,13,1,Static,LOST,WUMPUS,False
1046,15x15,1,13,1,Static,WON,-,False
1047,16x16,1,13,1,Static,WON,-,False
1048,17x17,1,13,1,Static,WON,-,False
1049,18x18,1,13,1,Static,WON,-,False
1050,19x19,1,13,1,Static,WON,-,False
1051,6x6,2,13,1,Static,WON,-,False
1052,7x7,2,13,1,Static,WON,-,False
1053,8x8,2,13,1,Static,WON,-,False
1054,9x9,2,13,1,Static,WON,-,False
1055,10x10,2,13,1,Static,WON,-,False
1056,11x11,2,13,1,Static,WON,-,False
1057,12x12,2,13,1,Static,WON,-,False
1058,13x13,2,13,1,Static,LOST,PIT,False
1059,14x14,2,13,1,Static,WON,-,False
1060,15x15,2,13,1,Static,WON,-,False
1061,16x16,2,13,1,Static,WON,-,False
1062,17x17,2,13,1,Static,WON,-,False
1063,18x18,2,13,1,Static,WON,-,False
1064,19x19,2,13,1,Static,WON,-,False
1065,6x6,2,13,1,Static,WON,-,False
1066,7x7,2,13,1,Static,WON,-,False
1067,8x8,2,13,1,Static,WON,-,False
1068,9x9,2,13,1,Static,WON,-,False
1069,10x10,2,13,1,Static,WON,-,False
1070,11x11,2,13,1,Static,WON,-,False
1071,12x12,2,13,1,Static,WON,-,False
1072,13x13,2,13,1,Static,WON,-,False
1073,14x14,2,13,1,Static,WON,-,False
1074,15x15,2,13,1,Static,WON,-,False
1075,16x16,2,13,1,Static,WON,-,False
1076,17x17,2,13,1,Static,WON,-,False
1077,18x18,2,13,1,Static,WON,-,False
1078,19x19,2,13,1,Static,WON,-,False
1079,6x6,2,13,1,Static,WON,-,False
1080,7x7,2,13,1,Static,WON,-,False
1081,8x8,2,13,1,Static,LOST,PIT,False
1082,9x9,2,13,1,Static,WON,-,False
1083,10x10,2,13,1,Static,WON,-,False
1084,11x11,2,13,1,Static,WON,-,False
1085,12x12,2,13,1,Static,WON,-,False
1086,13x13,2,13,1,Static,WON,-,False
1087,14x14,2,13,1,Static,WON,-,False
1088,15x15,2,13,1,Static,WON,-,False
1089,16x16,2,13,1,Static,WON,-,False
1090,17x17,2,13,1,Static,WON,-,False
1091,18x18,2,13,1,Static,WON,-,False
1092,19x19,2,13,1,Static,WON,-,False
1093,6x6,1,14,1,Static,LOST,PIT,False
1094,7x7,1,14,1,Static,WON,-,False
1095,8x8,1,14,1,Static,WON,-,False
1096,9x9,1,14,1,Static,WON,-,False
1097,10x10,1,14,1,Static,WON,-,False
1098,11x11,1,14,1,Static,WON,-,False
1099,12x12,1,14,1,Static,WON,-,False
1100,13x13,1,14,1,Static,WON,-,False
1101,14x14,1,14,1,Static,WON,-,False
1102,15x15,1,14,1,Static,WON,-,False
1103,16x16,1,14,1,Static,WON,-,False
1104,17x17,1,14,1,Static,WON,-,False
1105,18x18,1,14,1,Static,WON,-,False
1106,19x19,1,14,1,Static,WON,-,False
1107,6x6,1,14,1,Static,WON,-,False
1108,7x7,1,14,1,Static,WON,-,False
1109,8x8,1,14,1,Static,LOST,PIT,False
1110,9x9,1,14,1,Static,WON,-,False
1111,10x10,1,14,1,Static,WON,-,False
1112,11x11,1,14,1,Static,WON,-,False
1113,12x12,1,14,1,Static,WON,-,False
1114,13x13,1,14,1,Static,WON,-,False
1115,14x14,1,14,1,Static,WON,-,False
1116,15x15,1,14,1,Static,WON,-,False
1117,16x16,1,14,1,Static,WON,-,False
1118,17x17,1,14,1,Static,WON,-,False
1119,18x18,1,14,1,Static,WON,-,False
1120,19x19,1,14,1,Static,LOST,PIT,False
1121,6x6,1,14,1,Static,LOST,PIT,True
1122,7x7,1,14,1,Static,WON,-,False
1123,8x8,1,14,1,Static,WON,-,False
1124,9x9,1,14,1,Static,WON,-,False
1125,10x10,1,14,1,Static,WON,-,False
1126,11x11,1,14,1,Static,WON,-,False
1127,12x12,1,14,1,Static,WON,-,False
1128,13x13,1,14,1,Static,WON,-,False
1129,14x14,1,14,1,Static,WON,-,False
1130,15x15,1,14,1,Static,LOST,PIT,False
1131,16x16,1,14,1,Static,WON,-,False
1132,17x17,1,14,1,Static,WON,-,False
1133,18x18,1,14,1,Static,WON,-,False
1134,19x19,1,14,1,Static,WON,-,False
1135,6x6,2,14,1,Static,LOST,WUMPUS,True
1136,7x7,2,14,1,Static,WON,-,False
1137,8x8,2,14,1,Static,WON,-,False
1138,9x9,2,14,1,Static,LOST,PIT,False
1139,10x10,2,14,1,Static,WON,-,False
1140,11x11,2,14,1,Static,WON,-,False
1141,12x12,2,14,1,Static,WON,-,False
1142,13x13,2,14,1,Static,WON,-,False
1143,14x14,2,14,1,Static,WON,-,False
1144,15x15,2,14,1,Static,WON,-,False
1145,16x16,2,14,1,Static,WON,-,False
1146,17x17,2,14,1,Static,WON,-,False
1147,18x18,2,14,1,Static,WON,-,False
1148,19x19,2,14,1,Static,WON,-,False
1149,6x6,2,14,1,Static,LOST,PIT,False
1150,7x7,2,14,1,Static,WON,-,False
1151,8x8,2,14,1,Static,WON,-,False
1152,9x9,2,14,1,Static,LOST,PIT,False
1153,10x10,2,14,1,Static,WON,-,False
1154,11x11,2,14,1,Static,WON,-,False
1155,12x12,2,14,1,Static,WON,-,False
1156,13x13,2,14,1,Static,WON,-,False
1157,14x14,2,14,1,Static,WON,-,False
1158,15x15,2,14,1,Static,LOST,PIT,False
1159,16x16,2,14,1,Static,WON,-,False
1160,17x17,2,14,1,Static,WON,-,False
1161,18x18,2,14,1,Static,WON,-,False
1162,19x19,2,14,1,Static,WON,-,False
1163,6x6,2,14,1,Static,WON,-,False
1164,7x7,2,14,1,Static,WON,-,False
1165,8x8,2,14,1,Static,WON,-,False
1166,9x9,2,14,1,Static,WON,-,False
1167,10x10,2,14,1,Static,WON,-,False
1168,11x11,2,14,1,Static,WON,-,False
1169,12x12,2,14,1,Static,WON,-,False
1170,13x13,2,14,1,Static,WON,-,False
1171,14x14,2,14,1,Static,WON,-,False
1172,15x15,2,14,1,Static,WON,-,False
1173,16x16,2,14,1,Static,WON,-,False
1174,17x17,2,14,1,Static,WON,-,False
1175,18x18,2,14,1,Static,WON,-,False
1176,19x19,2,14,1,Static,WON,-,False
1177,6x6,1,15,1,Static,WON,-,False
1178,7x7,1,15,1,Static,WON,-,False
1179,8x8,1,15,1,Static,WON,-,False
1180,9x9,1,15,1,Static,WON,-,False
1181,10x10,1,15,1,Static,WON,-,False
1182,11x11,1,15,1,Static,WON,-,False
1183,12x12,1,15,1,Static,WON,-,False
1184,13x13,1,15,1,Static,WON,-,False
1185,14x14,1,15,1,Static,LOST,PIT,False
1186,15x15,1,15,1,Static,LOST,PIT,False
1187,16x16,1,15,1,Static,WON,-,False
1188,17x17,1,15,1,Static,LOST,PIT,False
1189,18x18,1,15,1,Static,WON,-,False
1190,19x19,1,15,1,Static,WON,-,False
1191,6x6,1,15,1,Static,LOST,PIT,True
1192,7x7,1,15,1,Static,WON,-,False
1193,8x8,1,15,1,Static,WON,-,False
1194,9x9,1,15,1,Static,WON,-,False
1195,10x10,1,15,1,Static,WON,-,False
1196,11x11,1,15,1,Static,LOST,PIT,False
1197,12x12,1,15,1,Static,LOST,PIT,False
1198,13x13,1,15,1,Static,WON,-,False
1199,14x14,1,15,1,Static,LOST,WUMPUS,False
1200,15x15,1,15,1,Static,WON,-,False
1201,16x16,1,15,1,Static,WON,-,False
1202,17x17,1,15,1,Static,WON,-,False
1203,18x18,1,15,1,Static,WON,-,False
1204,19x19,1,15,1,Static,WON,-,False
1205,6x6,1,15,1,Static,LOST,PIT,True
1206,7x7,1,15,1,Static,WON,-,False
1207,8x8,1,15,1,Static,WON,-,False
1208,9x9,1,15,1,Static,WON,-,False
1209,10x10,1,15,1,Static,WON,-,False
1210,11x11,1,15,1,Static,WON,-,False
1211,12x12,1,15,1,Static,WON,-,False
1212,13x13,1,15,1,Static,WON,-,False
1213,14x14,1,15,1,Static,WON,-,False
1214,15x15,1,15,1,Static,WON,-,False
1215,16x16,1,15,1,Static,LOST,PIT,False
1216,17x17,1,15,1,Static,WON,-,False
1217,18x18,1,15,1,Static,WON,-,False
1218,19x19,1,15,1,Static,WON,-,False
1219,6x6,2,15,1,Static,WON,-,False
1220,7x7,2,15,1,Static,WON,-,False
1221,8x8,2,15,1,Static,WON,-,False
1222,9x9,2,15,1,Static,LOST,PIT,True
1223,10x10,2,15,1,Static,WON,-,False
1224,11x11,2,15,1,Static,WON,-,False
1225,12x12,2,15,1,Static,WON,-,False
1226,13x13,2,15,1,Static,WON,-,False
1227,14x14,2,15,1,Static,LOST,PIT,False
1228,15x15,2,15,1,Static,WON,-,False
1229,16x16,2,15,1,Static,WON,-,False
1230,17x17,2,15,1,Static,LOST,PIT,False
1231,18x18,2,15,1,Static,WON,-,False
1232,19x19,2,15,1,Static,WON,-,False
1233,6x6,2,15,1,Static,LOST,PIT,True
1234,7x7,2,15,1,Static,LOST,PIT,False
1235,8x8,2,15,1,Static,WON,-,False
1236,9x9,2,15,1,Static,WON,-,False
1237,10x10,2,15,1,Static,WON,-,False
